"Nationality Code","Nationality","Time Code","Time","Area Code","Area","Both sexes Intra Prefectural","Male Intra Prefectural","Female Intra Prefectural","Both sexes enter the prefecture","Male enter the prefecture","Female enter the prefecture","Both sexes left the prefecture","Male left the prefecture","Female left the prefecture","Both sexes Net Migrations","Male Net Migrations","Female Net Migrations"
"60000","All nationalities","2013000707","Jul. 2013","29000","Nara-ken","1,627","773","854","1,732","876","856","2,002","1,011","991","-270","-135","-135"
"60000","All nationalities","2013000707","Jul. 2013","30000","Wakayama-ken","899","403","496","841","469","372","975","501","474","-134","-32","-102"
"60000","All nationalities","2013000707","Jul. 2013","31000","Tottori-ken","508","249","259","685","383","302","700","376","324","-15","7","-22"
"60000","All nationalities","2013000707","Jul. 2013","32000","Shimane-ken","404","200","204","709","395","314","733","382","351","-24","13","-37"
"60000","All nationalities","2013000707","Jul. 2013","33000","Okayama-ken","2,504","1,191","1,313","2,095","1,191","904","2,140","1,180","960","-45","11","-56"
"60000","All nationalities","2013000707","Jul. 2013","34000","Hiroshima-ken","4,648","2,259","2,389","3,277","1,924","1,353","3,402","1,986","1,416","-125","-62","-63"
"60000","All nationalities","2013000707","Jul. 2013","35000","Yamaguchi-ken","1,372","689","683","1,627","947","680","2,845","1,925","920","-1,218","-978","-240"
"60000","All nationalities","2013000707","Jul. 2013","36000","Tokushima-ken","841","400","441","660","380","280","726","403","323","-66","-23","-43"
"60000","All nationalities","2013000707","Jul. 2013","37000","Kagawa-ken","1,004","509","495","1,417","832","585","1,599","1,063","536","-182","-231","49"
"60000","All nationalities","2013000707","Jul. 2013","38000","Ehime-ken","1,270","630","640","1,263","726","537","1,427","801","626","-164","-75","-89"
"60000","All nationalities","2013000707","Jul. 2013","39000","Kochi-ken","805","384","421","727","422","305","701","392","309","26","30","-4"
"60000","All nationalities","2013000707","Jul. 2013","40000","Fukuoka-ken","12,665","6,324","6,341","7,598","4,462","3,136","6,717","3,846","2,871","881","616","265"
"60000","All nationalities","2013000707","Jul. 2013","41000","Saga-ken","767","356","411","1,216","689","527","1,126","604","522","90","85","5"
"60000","All nationalities","2013000707","Jul. 2013","42000","Nagasaki-ken","1,364","657","707","1,741","1,016","725","2,047","1,200","847","-306","-184","-122"
"60000","All nationalities","2013000707","Jul. 2013","43000","Kumamoto-ken","3,531","1,681","1,850","2,638","1,615","1,023","2,218","1,238","980","420","377","43"
"60000","All nationalities","2013000707","Jul. 2013","44000","Oita-ken","1,112","564","548","1,517","952","565","1,627","932","695","-110","20","-130"
"60000","All nationalities","2013000707","Jul. 2013","45000","Miyazaki-ken","1,176","586","590","1,536","878","658","1,685","1,081","604","-149","-203","54"
"60000","All nationalities","2013000707","Jul. 2013","46000","Kagoshima-ken","1,954","910","1,044","2,095","1,207","888","2,208","1,300","908","-113","-93","-20"
"60000","All nationalities","2013000707","Jul. 2013","47000","Okinawa-ken","3,259","1,603","1,656","1,912","1,077","835","1,602","917","685","310","160","150"
"60000","All nationalities","2013000707","Jul. 2013","48000","Tokyo-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000707","Jul. 2013","49000","Nagoya-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000707","Jul. 2013","50000","Osaka-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000707","Jul. 2013","00416","Total of 21 major cities","66,886","34,101","32,785","99,024","54,048","44,976","93,929","51,192","42,737","5,095","2,856","2,239"
"60000","All nationalities","2013000707","Jul. 2013","01100","Sapporo-shi","5,232","2,571","2,661","4,798","2,709","2,089","4,138","2,322","1,816","660","387","273"
"60000","All nationalities","2013000707","Jul. 2013","04100","Sendai-shi","1,761","877","884","3,689","2,158","1,531","3,073","1,676","1,397","616","482","134"
"60000","All nationalities","2013000707","Jul. 2013","11100","Saitama-shi","1,548","793","755","3,988","2,219","1,769","3,792","2,122","1,670","196","97","99"
"60000","All nationalities","2013000707","Jul. 2013","12100","Chiba-shi","1,011","519","492","2,710","1,480","1,230","2,833","1,542","1,291","-123","-62","-61"
"60000","All nationalities","2013000707","Jul. 2013","13100","Ku-area of Tokyo","22,478","11,642","10,836","27,081","14,449","12,632","25,258","13,685","11,573","1,823","764","1,059"
"60000","All nationalities","2013000707","Jul. 2013","14100","Yokohama-shi","6,216","3,231","2,985","9,261","4,922","4,339","9,353","5,159","4,194","-92","-237","145"
"60000","All nationalities","2013000707","Jul. 2013","14130","Kawasaki-shi","1,397","752","645","5,821","3,170","2,651","5,639","3,150","2,489","182","20","162"
"60000","All nationalities","2013000707","Jul. 2013","14150","Sagamihara-shi","516","258","258","1,962","1,012","950","1,952","1,035","917","10","-23","33"
"60000","All nationalities","2013000707","Jul. 2013","15100","Niigata-shi","932","418","514","1,399","768","631","1,194","669","525","205","99","106"
"60000","All nationalities","2013000707","Jul. 2013","22100","Shizuoka-shi","645","310","335","1,233","699","534","1,322","754","568","-89","-55","-34"
"60000","All nationalities","2013000707","Jul. 2013","22130","Hamamatsu-shi","1,395","704","691","1,762","1,194","568","1,185","658","527","577","536","41"
"60000","All nationalities","2013000707","Jul. 2013","23100","Nagoya-shi","4,229","2,196","2,033","6,314","3,605","2,709","6,111","3,450","2,661","203","155","48"
"60000","All nationalities","2013000707","Jul. 2013","26100","Kyoto-shi","2,305","1,158","1,147","2,886","1,556","1,330","2,982","1,526","1,456","-96","30","-126"
"60000","All nationalities","2013000707","Jul. 2013","27100","Osaka-shi","5,385","2,818","2,567","7,489","4,008","3,481","7,359","3,877","3,482","130","131","-1"
"60000","All nationalities","2013000707","Jul. 2013","27140","Sakai-shi","944","477","467","1,858","964","894","1,955","1,010","945","-97","-46","-51"
"60000","All nationalities","2013000707","Jul. 2013","28100","Kobe-shi","2,108","1,056","1,052","3,098","1,610","1,488","3,132","1,646","1,486","-34","-36","2"
"60000","All nationalities","2013000707","Jul. 2013","33100","Okayama-shi","912","434","478","1,538","834","704","1,493","791","702","45","43","2"
"60000","All nationalities","2013000707","Jul. 2013","34100","Hiroshima-shi","1,996","975","1,021","2,709","1,508","1,201","2,597","1,451","1,146","112","57","55"
"60000","All nationalities","2013000707","Jul. 2013","40100","Kitakyushu-shi","1,409","696","713","1,893","1,056","837","1,959","1,078","881","-66","-22","-44"
"60000","All nationalities","2013000707","Jul. 2013","40130","Fukuoka-shi","3,178","1,568","1,610","5,261","2,806","2,455","4,667","2,533","2,134","594","273","321"
"60000","All nationalities","2013000707","Jul. 2013","43100","Kumamoto-shi","1,289","648","641","2,274","1,321","953","1,935","1,058","877","339","263","76"
"60000","All nationalities","2013000606","Jun. 2013","00000","Japan","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","01000","Hokkaido","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","02000","Aomori-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","03000","Iwate-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","04000","Miyagi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","05000","Akita-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","06000","Yamagata-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","07000","Fukushima-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","08000","Ibaraki-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","09000","Tochigi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","10000","Gumma-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","11000","Saitama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","12000","Chiba-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","13000","Tokyo-to","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","14000","Kanagawa-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","15000","Niigata-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","16000","Toyama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","17000","Ishikawa-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","18000","Fukui-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","19000","Yamanashi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","20000","Nagano-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","21000","Gifu-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","22000","Shizuoka-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","23000","Aichi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","24000","Mie-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","25000","Shiga-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","26000","Kyoto-fu","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","27000","Osaka-fu","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","28000","Hyogo-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","29000","Nara-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","30000","Wakayama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","31000","Tottori-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","32000","Shimane-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","33000","Okayama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","34000","Hiroshima-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","35000","Yamaguchi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","36000","Tokushima-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","37000","Kagawa-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","38000","Ehime-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","39000","Kochi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","40000","Fukuoka-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","41000","Saga-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","42000","Nagasaki-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","43000","Kumamoto-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","44000","Oita-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","45000","Miyazaki-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","46000","Kagoshima-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","47000","Okinawa-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","48000","Tokyo-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","49000","Nagoya-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","50000","Osaka-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","00416","Total of 21 major cities","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","01100","Sapporo-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","04100","Sendai-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","11100","Saitama-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","12100","Chiba-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","13100","Ku-area of Tokyo","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","14100","Yokohama-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","14130","Kawasaki-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","14150","Sagamihara-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","15100","Niigata-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","22100","Shizuoka-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","22130","Hamamatsu-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","23100","Nagoya-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","26100","Kyoto-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","27100","Osaka-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","27140","Sakai-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","28100","Kobe-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","33100","Okayama-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","34100","Hiroshima-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","40100","Kitakyushu-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","40130","Fukuoka-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000606","Jun. 2013","43100","Kumamoto-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","00000","Japan","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","01000","Hokkaido","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","02000","Aomori-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","03000","Iwate-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","04000","Miyagi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","05000","Akita-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","06000","Yamagata-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","07000","Fukushima-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","08000","Ibaraki-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","09000","Tochigi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","10000","Gumma-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","11000","Saitama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","12000","Chiba-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","13000","Tokyo-to","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","14000","Kanagawa-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","15000","Niigata-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","16000","Toyama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","17000","Ishikawa-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","18000","Fukui-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","19000","Yamanashi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","20000","Nagano-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","21000","Gifu-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","22000","Shizuoka-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","23000","Aichi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","24000","Mie-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","25000","Shiga-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","26000","Kyoto-fu","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","27000","Osaka-fu","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","28000","Hyogo-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","29000","Nara-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","30000","Wakayama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","31000","Tottori-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","32000","Shimane-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","33000","Okayama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","34000","Hiroshima-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","35000","Yamaguchi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","36000","Tokushima-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","37000","Kagawa-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","38000","Ehime-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","39000","Kochi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","40000","Fukuoka-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","41000","Saga-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","42000","Nagasaki-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","43000","Kumamoto-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","44000","Oita-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","45000","Miyazaki-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","46000","Kagoshima-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","47000","Okinawa-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","48000","Tokyo-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","49000","Nagoya-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","50000","Osaka-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","00416","Total of 21 major cities","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","01100","Sapporo-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","04100","Sendai-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","11100","Saitama-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","12100","Chiba-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","13100","Ku-area of Tokyo","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","14100","Yokohama-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","14130","Kawasaki-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","14150","Sagamihara-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","15100","Niigata-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","22100","Shizuoka-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","22130","Hamamatsu-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","23100","Nagoya-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","26100","Kyoto-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","27100","Osaka-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","27140","Sakai-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","28100","Kobe-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","33100","Okayama-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","34100","Hiroshima-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","40100","Kitakyushu-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","40130","Fukuoka-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000505","May 2013","43100","Kumamoto-shi","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","00000","Japan","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","01000","Hokkaido","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","02000","Aomori-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","03000","Iwate-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","04000","Miyagi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","05000","Akita-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","06000","Yamagata-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","07000","Fukushima-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","08000","Ibaraki-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","09000","Tochigi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","10000","Gumma-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","11000","Saitama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","12000","Chiba-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","13000","Tokyo-to","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","14000","Kanagawa-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","15000","Niigata-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","16000","Toyama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","17000","Ishikawa-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","18000","Fukui-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","19000","Yamanashi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","20000","Nagano-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","21000","Gifu-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","22000","Shizuoka-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","23000","Aichi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","24000","Mie-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","25000","Shiga-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","26000","Kyoto-fu","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","27000","Osaka-fu","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","28000","Hyogo-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","29000","Nara-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","30000","Wakayama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","31000","Tottori-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","32000","Shimane-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","33000","Okayama-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","34000","Hiroshima-ken","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2013000404","Apr. 2013","35000","Yamaguchi-ken","***","***","***","***","***","***","***","***","***","***","***","***"
