"Nationality Code","Nationality","Time Code","Time","Area Code","Area","Both sexes Intra Prefectural","Male Intra Prefectural","Female Intra Prefectural","Both sexes enter the prefecture","Male enter the prefecture","Female enter the prefecture","Both sexes left the prefecture","Male left the prefecture","Female left the prefecture","Both sexes Net Migrations","Male Net Migrations","Female Net Migrations"
"60000","All nationalities","2018000404","Apr. 2018","20000","Nagano-ken","4,570","2,389","2,181","4,888","2,869","2,019","5,605","3,126","2,479","-717","-257","-460"
"60000","All nationalities","2018000404","Apr. 2018","21000","Gifu-ken","3,946","2,057","1,889","4,129","2,360","1,769","5,625","3,186","2,439","-1,496","-826","-670"
"60000","All nationalities","2018000404","Apr. 2018","22000","Shizuoka-ken","8,104","4,368","3,736","8,825","5,486","3,339","10,213","5,959","4,254","-1,388","-473","-915"
"60000","All nationalities","2018000404","Apr. 2018","23000","Aichi-ken","21,325","11,658","9,667","21,753","13,321","8,432","20,184","12,087","8,097","1,569","1,234","335"
"60000","All nationalities","2018000404","Apr. 2018","24000","Mie-ken","3,485","1,903","1,582","4,528","2,852","1,676","5,547","3,293","2,254","-1,019","-441","-578"
"60000","All nationalities","2018000404","Apr. 2018","25000","Shiga-ken","2,062","1,123","939","4,584","2,801","1,783","4,016","2,294","1,722","568","507","61"
"60000","All nationalities","2018000404","Apr. 2018","26000","Kyoto-fu","5,816","2,948","2,868","9,928","5,571","4,357","9,281","5,127","4,154","647","444","203"
"60000","All nationalities","2018000404","Apr. 2018","27000","Osaka-fu","22,696","11,359","11,337","26,336","14,536","11,800","26,082","14,751","11,331","254","-215","469"
"60000","All nationalities","2018000404","Apr. 2018","28000","Hyogo-ken","11,246","5,903","5,343","14,861","8,401","6,460","15,685","8,720","6,965","-824","-319","-505"
"60000","All nationalities","2018000404","Apr. 2018","29000","Nara-ken","1,924","950","974","3,914","2,042","1,872","4,174","2,294","1,880","-260","-252","-8"
"60000","All nationalities","2018000404","Apr. 2018","30000","Wakayama-ken","1,795","1,011","784","1,876","1,058","818","2,704","1,509","1,195","-828","-451","-377"
"60000","All nationalities","2018000404","Apr. 2018","31000","Tottori-ken","1,247","700","547","1,676","1,035","641","2,168","1,242","926","-492","-207","-285"
"60000","All nationalities","2018000404","Apr. 2018","32000","Shimane-ken","1,954","1,104","850","2,241","1,336","905","2,556","1,435","1,121","-315","-99","-216"
"60000","All nationalities","2018000404","Apr. 2018","33000","Okayama-ken","3,627","1,860","1,767","5,342","3,035","2,307","6,264","3,531","2,733","-922","-496","-426"
"60000","All nationalities","2018000404","Apr. 2018","34000","Hiroshima-ken","7,525","3,991","3,534","9,799","5,872","3,927","10,006","5,756","4,250","-207","116","-323"
"60000","All nationalities","2018000404","Apr. 2018","35000","Yamaguchi-ken","4,294","2,454","1,840","4,841","3,103","1,738","4,703","2,682","2,021","138","421","-283"
"60000","All nationalities","2018000404","Apr. 2018","36000","Tokushima-ken","1,786","952","834","1,811","1,042","769","2,320","1,324","996","-509","-282","-227"
"60000","All nationalities","2018000404","Apr. 2018","37000","Kagawa-ken","1,649","944","705","3,462","2,049","1,413","3,920","2,311","1,609","-458","-262","-196"
"60000","All nationalities","2018000404","Apr. 2018","38000","Ehime-ken","3,724","2,118","1,606","3,758","2,343","1,415","4,347","2,441","1,906","-589","-98","-491"
"60000","All nationalities","2018000404","Apr. 2018","39000","Kochi-ken","2,106","1,169","937","1,928","1,163","765","2,494","1,457","1,037","-566","-294","-272"
"60000","All nationalities","2018000404","Apr. 2018","40000","Fukuoka-ken","17,741","9,117","8,624","20,512","11,562","8,950","19,479","11,358","8,121","1,033","204","829"
"60000","All nationalities","2018000404","Apr. 2018","41000","Saga-ken","1,520","752","768","2,594","1,461","1,133","3,382","1,964","1,418","-788","-503","-285"
"60000","All nationalities","2018000404","Apr. 2018","42000","Nagasaki-ken","4,296","2,413","1,883","4,475","2,708","1,767","6,123","3,448","2,675","-1,648","-740","-908"
"60000","All nationalities","2018000404","Apr. 2018","43000","Kumamoto-ken","6,592","3,283","3,309","5,240","3,079","2,161","6,665","3,917","2,748","-1,425","-838","-587"
"60000","All nationalities","2018000404","Apr. 2018","44000","Oita-ken","2,581","1,312","1,269","3,429","1,961","1,468","4,401","2,426","1,975","-972","-465","-507"
"60000","All nationalities","2018000404","Apr. 2018","45000","Miyazaki-ken","3,832","2,114","1,718","3,508","2,073","1,435","4,907","2,812","2,095","-1,399","-739","-660"
"60000","All nationalities","2018000404","Apr. 2018","46000","Kagoshima-ken","9,299","4,798","4,501","5,452","3,304","2,148","6,863","3,878","2,985","-1,411","-574","-837"
"60000","All nationalities","2018000404","Apr. 2018","47000","Okinawa-ken","7,765","4,127","3,638","4,626","2,657","1,969","5,855","3,368","2,487","-1,229","-711","-518"
"60000","All nationalities","2018000404","Apr. 2018","48000","Tokyo-Area","149,948","79,072","70,876","94,484","52,508","41,976","68,061","41,355","26,706","26,423","11,153","15,270"
"60000","All nationalities","2018000404","Apr. 2018","49000","Nagoya-Area","35,695","19,597","16,098","23,471","14,554","8,917","24,417","14,587","9,830","-946","-33","-913"
"60000","All nationalities","2018000404","Apr. 2018","50000","Osaka-Area","57,812","29,651","28,161","38,909","22,059","16,850","39,092","22,401","16,691","-183","-342","159"
"60000","All nationalities","2018000404","Apr. 2018","00416","Total of 21 major cities","77,309","39,283","38,026","209,730","114,638","95,092","191,507","108,401","83,106","18,223","6,237","11,986"
"60000","All nationalities","2018000404","Apr. 2018","01100","Sapporo-shi","5,399","2,680","2,719","13,791","8,185","5,606","12,114","7,306","4,808","1,677","879","798"
"60000","All nationalities","2018000404","Apr. 2018","04100","Sendai-shi","2,310","1,153","1,157","9,344","5,152","4,192","8,352","4,905","3,447","992","247","745"
"60000","All nationalities","2018000404","Apr. 2018","11100","Saitama-shi","1,780","908","872","7,936","4,448","3,488","6,685","3,737","2,948","1,251","711","540"
"60000","All nationalities","2018000404","Apr. 2018","12100","Chiba-shi","1,111","575","536","4,941","2,751","2,190","4,690","2,697","1,993","251","54","197"
"60000","All nationalities","2018000404","Apr. 2018","13100","Ku-area of Tokyo","27,213","13,915","13,298","54,441","28,521","25,920","46,923","26,443","20,480","7,518","2,078","5,440"
"60000","All nationalities","2018000404","Apr. 2018","14100","Yokohama-shi","6,833","3,514","3,319","17,321","9,565","7,756","15,052","8,426","6,626","2,269","1,139","1,130"
"60000","All nationalities","2018000404","Apr. 2018","14130","Kawasaki-shi","1,437","735","702","9,910","5,261","4,649","8,709","4,818","3,891","1,201","443","758"
"60000","All nationalities","2018000404","Apr. 2018","14150","Sagamihara-shi","462","224","238","3,172","1,669","1,503","2,947","1,612","1,335","225","57","168"
"60000","All nationalities","2018000404","Apr. 2018","15100","Niigata-shi","1,007","507","500","3,677","2,122","1,555","3,643","2,086","1,557","34","36","-2"
"60000","All nationalities","2018000404","Apr. 2018","22100","Shizuoka-shi","639","323","316","2,980","1,786","1,194","3,106","1,786","1,320","-126","0","-126"
"60000","All nationalities","2018000404","Apr. 2018","22130","Hamamatsu-shi","1,352","683","669","2,658","1,569","1,089","3,181","1,921","1,260","-523","-352","-171"
"60000","All nationalities","2018000404","Apr. 2018","23100","Nagoya-shi","5,265","2,711","2,554","13,980","7,930","6,050","13,450","7,826","5,624","530","104","426"
"60000","All nationalities","2018000404","Apr. 2018","26100","Kyoto-shi","2,846","1,427","1,419","7,307","3,802","3,505","6,750","3,618","3,132","557","184","373"
"60000","All nationalities","2018000404","Apr. 2018","27100","Osaka-shi","6,269","3,183","3,086","14,561","7,735","6,826","13,024","7,094","5,930","1,537","641","896"
"60000","All nationalities","2018000404","Apr. 2018","27140","Sakai-shi","916","455","461","2,840","1,492","1,348","3,431","1,872","1,559","-591","-380","-211"
"60000","All nationalities","2018000404","Apr. 2018","28100","Kobe-shi","2,470","1,275","1,195","6,230","3,361","2,869","6,471","3,547","2,924","-241","-186","-55"
"60000","All nationalities","2018000404","Apr. 2018","33100","Okayama-shi","916","466","450","3,890","2,160","1,730","4,011","2,283","1,728","-121","-123","2"
"60000","All nationalities","2018000404","Apr. 2018","34100","Hiroshima-shi","2,177","1,057","1,120","7,463","4,269","3,194","7,194","4,186","3,008","269","83","186"
"60000","All nationalities","2018000404","Apr. 2018","40100","Kitakyushu-shi","1,645","871","774","4,694","2,678","2,016","4,634","2,610","2,024","60","68","-8"
"60000","All nationalities","2018000404","Apr. 2018","40130","Fukuoka-shi","3,621","1,826","1,795","13,675","7,447","6,228","12,141","6,786","5,355","1,534","661","873"
"60000","All nationalities","2018000404","Apr. 2018","43100","Kumamoto-shi","1,641","795","846","4,919","2,735","2,184","4,999","2,842","2,157","-80","-107","27"
"60000","All nationalities","2018000303","Mar. 2018","00000","Japan","417,725","211,625","206,100","495,830","265,343","230,487","495,830","265,343","230,487","0","0","0"
"60000","All nationalities","2018000303","Mar. 2018","01000","Hokkaido","32,549","16,477","16,072","9,336","5,315","4,021","13,925","7,795","6,130","-4,589","-2,480","-2,109"
"60000","All nationalities","2018000303","Mar. 2018","02000","Aomori-ken","2,732","1,361","1,371","3,440","1,993","1,447","6,817","3,453","3,364","-3,377","-1,460","-1,917"
"60000","All nationalities","2018000303","Mar. 2018","03000","Iwate-ken","3,517","1,734","1,783","3,076","1,719","1,357","5,751","2,879","2,872","-2,675","-1,160","-1,515"
"60000","All nationalities","2018000303","Mar. 2018","04000","Miyagi-ken","8,128","3,974","4,154","9,883","5,234","4,649","11,626","6,293","5,333","-1,743","-1,059","-684"
"60000","All nationalities","2018000303","Mar. 2018","05000","Akita-ken","2,334","1,286","1,048","1,985","1,100","885","4,427","2,138","2,289","-2,442","-1,038","-1,404"
"60000","All nationalities","2018000303","Mar. 2018","06000","Yamagata-ken","2,559","1,288","1,271","2,553","1,410","1,143","4,650","2,259","2,391","-2,097","-849","-1,248"
"60000","All nationalities","2018000303","Mar. 2018","07000","Fukushima-ken","5,765","3,022","2,743","4,650","2,670","1,980","7,705","3,938","3,767","-3,055","-1,268","-1,787"
"60000","All nationalities","2018000303","Mar. 2018","08000","Ibaraki-ken","7,142","3,695","3,447","9,149","5,260","3,889","12,107","6,605","5,502","-2,958","-1,345","-1,613"
"60000","All nationalities","2018000303","Mar. 2018","09000","Tochigi-ken","4,275","2,176","2,099","6,436","3,616","2,820","8,552","4,610","3,942","-2,116","-994","-1,122"
"60000","All nationalities","2018000303","Mar. 2018","10000","Gumma-ken","4,613","2,382","2,231","5,715","3,360","2,355","7,420","3,994","3,426","-1,705","-634","-1,071"
"60000","All nationalities","2018000303","Mar. 2018","11000","Saitama-ken","18,993","9,677","9,316","34,098","18,069","16,029","26,932","14,522","12,410","7,166","3,547","3,619"
"60000","All nationalities","2018000303","Mar. 2018","12000","Chiba-ken","18,032","9,182","8,850","31,444","16,813","14,631","25,264","13,767","11,497","6,180","3,046","3,134"
"60000","All nationalities","2018000303","Mar. 2018","13000","Tokyo-to","57,366","28,774","28,592","97,911","49,631","48,280","58,208","31,618","26,590","39,703","18,013","21,690"
"60000","All nationalities","2018000303","Mar. 2018","14000","Kanagawa-ken","29,111","14,780","14,331","49,130","26,419","22,711","34,414","18,597","15,817","14,716","7,822","6,894"
"60000","All nationalities","2018000303","Mar. 2018","15000","Niigata-ken","6,792","3,489","3,303","4,347","2,469","1,878","7,650","3,935","3,715","-3,303","-1,466","-1,837"
"60000","All nationalities","2018000303","Mar. 2018","16000","Toyama-ken","1,851","1,031","820","2,561","1,507","1,054","3,192","1,716","1,476","-631","-209","-422"
"60000","All nationalities","2018000303","Mar. 2018","17000","Ishikawa-ken","2,530","1,337","1,193","3,650","2,174","1,476","4,792","2,739","2,053","-1,142","-565","-577"
"60000","All nationalities","2018000303","Mar. 2018","18000","Fukui-ken","1,652","942","710","1,848","1,086","762","2,664","1,406","1,258","-816","-320","-496"
"60000","All nationalities","2018000303","Mar. 2018","19000","Yamanashi-ken","2,530","1,360","1,170","2,423","1,370","1,053","3,870","1,927","1,943","-1,447","-557","-890"
"60000","All nationalities","2018000303","Mar. 2018","20000","Nagano-ken","8,303","4,320","3,983","5,523","3,178","2,345","7,786","3,981","3,805","-2,263","-803","-1,460"
"60000","All nationalities","2018000303","Mar. 2018","21000","Gifu-ken","4,841","2,451","2,390","5,290","2,993","2,297","7,039","3,676","3,363","-1,749","-683","-1,066"
"60000","All nationalities","2018000303","Mar. 2018","22000","Shizuoka-ken","11,683","6,072","5,611","10,901","6,288","4,613","14,360","7,840","6,520","-3,459","-1,552","-1,907"
"60000","All nationalities","2018000303","Mar. 2018","23000","Aichi-ken","29,848","15,634","14,214","25,305","14,417","10,888","23,112","12,837","10,275","2,193","1,580","613"
"60000","All nationalities","2018000303","Mar. 2018","24000","Mie-ken","4,018","2,095","1,923","5,402","3,121","2,281","6,971","3,795","3,176","-1,569","-674","-895"
"60000","All nationalities","2018000303","Mar. 2018","25000","Shiga-ken","3,059","1,642","1,417","5,242","2,965","2,277","5,517","3,101","2,416","-275","-136","-139"
"60000","All nationalities","2018000303","Mar. 2018","26000","Kyoto-fu","7,525","3,781","3,744","12,048","6,200","5,848","12,648","6,813","5,835","-600","-613","13"
"60000","All nationalities","2018000303","Mar. 2018","27000","Osaka-fu","28,989","14,397","14,592","32,426","16,136","16,290","29,661","16,150","13,511","2,765","-14","2,779"
"60000","All nationalities","2018000303","Mar. 2018","28000","Hyogo-ken","14,744","7,247","7,497","18,291","9,392","8,899","19,765","10,627","9,138","-1,474","-1,235","-239"
"60000","All nationalities","2018000303","Mar. 2018","29000","Nara-ken","2,227","1,047","1,180","4,490","2,284","2,206","5,175","2,760","2,415","-685","-476","-209"
"60000","All nationalities","2018000303","Mar. 2018","30000","Wakayama-ken","1,732","879","853","2,050","1,110","940","3,186","1,613","1,573","-1,136","-503","-633"
"60000","All nationalities","2018000303","Mar. 2018","31000","Tottori-ken","1,042","524","518","1,621","898","723","2,649","1,423","1,226","-1,028","-525","-503"
"60000","All nationalities","2018000303","Mar. 2018","32000","Shimane-ken","1,955","1,074","881","2,120","1,127","993","2,923","1,472","1,451","-803","-345","-458"
"60000","All nationalities","2018000303","Mar. 2018","33000","Okayama-ken","6,024","3,051","2,973","6,014","3,277","2,737","7,370","3,823","3,547","-1,356","-546","-810"
"60000","All nationalities","2018000303","Mar. 2018","34000","Hiroshima-ken","9,591","4,875","4,716","9,744","5,437","4,307","11,234","6,113","5,121","-1,490","-676","-814"
"60000","All nationalities","2018000303","Mar. 2018","35000","Yamaguchi-ken","3,026","1,615","1,411","3,862","2,222","1,640","5,578","2,961","2,617","-1,716","-739","-977"
"60000","All nationalities","2018000303","Mar. 2018","36000","Tokushima-ken","1,708","847","861","1,730","961","769","2,760","1,359","1,401","-1,030","-398","-632"
"60000","All nationalities","2018000303","Mar. 2018","37000","Kagawa-ken","2,153","1,016","1,137","3,806","2,149","1,657","4,381","2,301","2,080","-575","-152","-423"
"60000","All nationalities","2018000303","Mar. 2018","38000","Ehime-ken","3,142","1,585","1,557","3,563","1,940","1,623","5,137","2,613","2,524","-1,574","-673","-901"
"60000","All nationalities","2018000303","Mar. 2018","39000","Kochi-ken","2,042","1,074","968","1,721","909","812","3,050","1,540","1,510","-1,329","-631","-698"
"60000","All nationalities","2018000303","Mar. 2018","40000","Fukuoka-ken","23,058","11,187","11,871","21,503","11,087","10,416","21,688","11,804","9,884","-185","-717","532"
"60000","All nationalities","2018000303","Mar. 2018","41000","Saga-ken","1,901","968","933","3,108","1,644","1,464","4,031","2,015","2,016","-923","-371","-552"
"60000","All nationalities","2018000303","Mar. 2018","42000","Nagasaki-ken","5,699","2,986","2,713","4,960","2,752","2,208","7,396","3,715","3,681","-2,436","-963","-1,473"
"60000","All nationalities","2018000303","Mar. 2018","43000","Kumamoto-ken","6,737","3,289","3,448","5,272","2,893","2,379","7,684","3,979","3,705","-2,412","-1,086","-1,326"
"60000","All nationalities","2018000303","Mar. 2018","44000","Oita-ken","3,254","1,692","1,562","3,320","1,830","1,490","5,061","2,654","2,407","-1,741","-824","-917"
"60000","All nationalities","2018000303","Mar. 2018","45000","Miyazaki-ken","3,104","1,600","1,504","3,378","1,813","1,565","5,353","2,730","2,623","-1,975","-917","-1,058"
"60000","All nationalities","2018000303","Mar. 2018","46000","Kagoshima-ken","6,565","3,201","3,364","4,880","2,649","2,231","7,370","3,707","3,663","-2,490","-1,058","-1,432"
"60000","All nationalities","2018000303","Mar. 2018","47000","Okinawa-ken","7,284","3,509","3,775","4,625","2,456","2,169","6,979","3,750","3,229","-2,354","-1,294","-1,060"
"60000","All nationalities","2018000303","Mar. 2018","48000","Tokyo-Area","201,524","103,151","98,373","134,561","70,194","64,367","66,796","37,766","29,030","67,765","32,428","35,337"
"60000","All nationalities","2018000303","Mar. 2018","49000","Nagoya-Area","48,002","25,165","22,837","26,702","15,546","11,156","27,827","15,323","12,504","-1,125","223","-1,348"
"60000","All nationalities","2018000303","Mar. 2018","50000","Osaka-Area","75,035","37,261","37,774","45,705","23,223","22,482","45,699","25,561","20,138","6","-2,338","2,344"
"60000","All nationalities","2018000303","Mar. 2018","00416","Total of 21 major cities","99,022","49,301","49,721","270,451","138,360","132,091","214,473","114,308","100,165","55,978","24,052","31,926"
"60000","All nationalities","2018000303","Mar. 2018","01100","Sapporo-shi","6,940","3,302","3,638","13,124","6,656","6,468","10,874","5,876","4,998","2,250","780","1,470"
"60000","All nationalities","2018000303","Mar. 2018","04100","Sendai-shi","2,801","1,372","1,429","8,889","4,452","4,437","9,212","4,886","4,326","-323","-434","111"
"60000","All nationalities","2018000303","Mar. 2018","11100","Saitama-shi","2,205","1,125","1,080","10,268","5,428","4,840","7,451","4,020","3,431","2,817","1,408","1,409"
"60000","All nationalities","2018000303","Mar. 2018","12100","Chiba-shi","1,478","760","718","7,287","3,824","3,463","5,779","3,088","2,691","1,508","736","772"
"60000","All nationalities","2018000303","Mar. 2018","13100","Ku-area of Tokyo","34,497","17,291","17,206","81,599","41,028","40,571","49,040","26,263","22,777","32,559","14,765","17,794"
"60000","All nationalities","2018000303","Mar. 2018","14100","Yokohama-shi","8,776","4,395","4,381","25,082","13,204","11,878","18,714","9,852","8,862","6,368","3,352","3,016"
"60000","All nationalities","2018000303","Mar. 2018","14130","Kawasaki-shi","1,999","1,034","965","15,963","8,549","7,414","10,359","5,473","4,886","5,604","3,076","2,528"
"60000","All nationalities","2018000303","Mar. 2018","14150","Sagamihara-shi","559","283","276","4,633","2,351","2,282","4,029","2,117","1,912","604","234","370"
"60000","All nationalities","2018000303","Mar. 2018","15100","Niigata-shi","1,548","738","810","3,926","2,048","1,878","4,415","2,358","2,057","-489","-310","-179"
"60000","All nationalities","2018000303","Mar. 2018","22100","Shizuoka-shi","906","463","443","3,676","1,995","1,681","3,991","2,168","1,823","-315","-173","-142"
"60000","All nationalities","2018000303","Mar. 2018","22130","Hamamatsu-shi","1,851","930","921","3,484","1,974","1,510","4,225","2,328","1,897","-741","-354","-387"
"60000","All nationalities","2018000303","Mar. 2018","23100","Nagoya-shi","6,944","3,557","3,387","16,375","8,579","7,796","14,853","7,964","6,889","1,522","615","907"
"60000","All nationalities","2018000303","Mar. 2018","26100","Kyoto-shi","3,435","1,722","1,713","9,530","4,761","4,769","9,145","4,767","4,378","385","-6","391"
"60000","All nationalities","2018000303","Mar. 2018","27100","Osaka-shi","7,818","3,927","3,891","18,674","9,205","9,469","14,372","7,625","6,747","4,302","1,580","2,722"
"60000","All nationalities","2018000303","Mar. 2018","27140","Sakai-shi","1,198","600","598","3,719","1,911","1,808","4,015","2,096","1,919","-296","-185","-111"
"60000","All nationalities","2018000303","Mar. 2018","28100","Kobe-shi","3,145","1,536","1,609","8,172","3,979","4,193","7,831","4,196","3,635","341","-217","558"
"60000","All nationalities","2018000303","Mar. 2018","33100","Okayama-shi","1,359","693","666","4,636","2,413","2,223","4,919","2,591","2,328","-283","-178","-105"
"60000","All nationalities","2018000303","Mar. 2018","34100","Hiroshima-shi","3,014","1,484","1,530","7,344","3,897","3,447","7,335","3,961","3,374","9","-64","73"
"60000","All nationalities","2018000303","Mar. 2018","40100","Kitakyushu-shi","1,994","978","1,016","4,880","2,669","2,211","5,664","3,014","2,650","-784","-345","-439"
"60000","All nationalities","2018000303","Mar. 2018","40130","Fukuoka-shi","4,794","2,300","2,494","14,263","6,823","7,440","12,817","6,782","6,035","1,446","41","1,405"
"60000","All nationalities","2018000303","Mar. 2018","43100","Kumamoto-shi","1,761","811","950","4,927","2,614","2,313","5,433","2,883","2,550","-506","-269","-237"
"60000","All nationalities","2018000202","Feb. 2018","00000","Japan","205,390","105,472","99,918","155,111","84,500","70,611","155,111","84,500","70,611","0","0","0"
"60000","All nationalities","2018000202","Feb. 2018","01000","Hokkaido","10,583","5,247","5,336","2,371","1,371","1,000","2,960","1,683","1,277","-589","-312","-277"
"60000","All nationalities","2018000202","Feb. 2018","02000","Aomori-ken","835","390","445","834","500","334","1,105","594","511","-271","-94","-177"
"60000","All nationalities","2018000202","Feb. 2018","03000","Iwate-ken","1,030","520","510","884","509","375","1,028","511","517","-144","-2","-142"
"60000","All nationalities","2018000202","Feb. 2018","04000","Miyagi-ken","4,017","2,003","2,014","2,405","1,359","1,046","2,441","1,376","1,065","-36","-17","-19"
"60000","All nationalities","2018000202","Feb. 2018","05000","Akita-ken","387","181","206","583","328","255","685","352","333","-102","-24","-78"
"60000","All nationalities","2018000202","Feb. 2018","06000","Yamagata-ken","853","431","422","692","384","308","836","446","390","-144","-62","-82"
"60000","All nationalities","2018000202","Feb. 2018","07000","Fukushima-ken","1,677","944","733","1,474","862","612","1,894","1,044","850","-420","-182","-238"
"60000","All nationalities","2018000202","Feb. 2018","08000","Ibaraki-ken","3,510","1,885","1,625","3,385","1,934","1,451","3,758","2,126","1,632","-373","-192","-181"
"60000","All nationalities","2018000202","Feb. 2018","09000","Tochigi-ken","1,876","957","919","2,200","1,262","938","2,635","1,432","1,203","-435","-170","-265"
"60000","All nationalities","2018000202","Feb. 2018","10000","Gumma-ken","2,270","1,163","1,107","2,221","1,264","957","2,305","1,314","991","-84","-50","-34"
"60000","All nationalities","2018000202","Feb. 2018","11000","Saitama-ken","11,290","5,854","5,436","12,516","6,835","5,681","10,775","5,930","4,845","1,741","905","836"
"60000","All nationalities","2018000202","Feb. 2018","12000","Chiba-ken","10,490","5,638","4,852","10,586","5,731","4,855","10,240","5,751","4,489","346","-20","366"
"60000","All nationalities","2018000202","Feb. 2018","13000","Tokyo-to","35,340","18,197","17,143","29,555","15,341","14,214","26,295","14,113","12,182","3,260","1,228","2,032"
"60000","All nationalities","2018000202","Feb. 2018","14000","Kanagawa-ken","18,154","9,350","8,804","14,796","7,933","6,863","14,026","7,643","6,383","770","290","480"
"60000","All nationalities","2018000202","Feb. 2018","15000","Niigata-ken","2,149","1,100","1,049","1,141","647","494","1,443","751","692","-302","-104","-198"
"60000","All nationalities","2018000202","Feb. 2018","16000","Toyama-ken","754","372","382","803","480","323","791","444","347","12","36","-24"
"60000","All nationalities","2018000202","Feb. 2018","17000","Ishikawa-ken","930","465","465","949","545","404","1,276","716","560","-327","-171","-156"
"60000","All nationalities","2018000202","Feb. 2018","18000","Fukui-ken","514","257","257","627","332","295","679","365","314","-52","-33","-19"
"60000","All nationalities","2018000202","Feb. 2018","19000","Yamanashi-ken","1,146","588","558","844","438","406","1,243","711","532","-399","-273","-126"
"60000","All nationalities","2018000202","Feb. 2018","20000","Nagano-ken","2,268","1,091","1,177","1,691","966","725","1,781","948","833","-90","18","-108"
"60000","All nationalities","2018000202","Feb. 2018","21000","Gifu-ken","2,120","1,047","1,073","2,060","1,165","895","2,408","1,262","1,146","-348","-97","-251"
"60000","All nationalities","2018000202","Feb. 2018","22000","Shizuoka-ken","5,656","2,986","2,670","3,532","2,045","1,487","3,745","2,082","1,663","-213","-37","-176"
"60000","All nationalities","2018000202","Feb. 2018","23000","Aichi-ken","16,531","8,925","7,606","7,873","4,591","3,282","7,613","4,484","3,129","260","107","153"
"60000","All nationalities","2018000202","Feb. 2018","24000","Mie-ken","1,703","864","839","2,003","1,243","760","2,500","1,428","1,072","-497","-185","-312"
"60000","All nationalities","2018000202","Feb. 2018","25000","Shiga-ken","1,597","813","784","1,883","1,020","863","1,740","1,013","727","143","7","136"
"60000","All nationalities","2018000202","Feb. 2018","26000","Kyoto-fu","4,045","1,992","2,053","3,386","1,737","1,649","3,853","1,981","1,872","-467","-244","-223"
"60000","All nationalities","2018000202","Feb. 2018","27000","Osaka-fu","17,697","9,051","8,646","10,426","5,471","4,955","10,375","5,577","4,798","51","-106","157"
"60000","All nationalities","2018000202","Feb. 2018","28000","Hyogo-ken","7,762","3,846","3,916","5,880","3,118","2,762","5,864","3,136","2,728","16","-18","34"
"60000","All nationalities","2018000202","Feb. 2018","29000","Nara-ken","1,389","723","666","1,585","811","774","2,185","1,090","1,095","-600","-279","-321"
"60000","All nationalities","2018000202","Feb. 2018","30000","Wakayama-ken","720","352","368","778","418","360","857","447","410","-79","-29","-50"
"60000","All nationalities","2018000202","Feb. 2018","31000","Tottori-ken","374","183","191","468","251","217","568","295","273","-100","-44","-56"
"60000","All nationalities","2018000202","Feb. 2018","32000","Shimane-ken","373","207","166","712","383","329","631","368","263","81","15","66"
"60000","All nationalities","2018000202","Feb. 2018","33000","Okayama-ken","2,631","1,309","1,322","1,751","980","771","1,965","1,040","925","-214","-60","-154"
"60000","All nationalities","2018000202","Feb. 2018","34000","Hiroshima-ken","4,503","2,382","2,121","2,779","1,607","1,172","3,118","1,711","1,407","-339","-104","-235"
"60000","All nationalities","2018000202","Feb. 2018","35000","Yamaguchi-ken","1,258","623","635","1,333","749","584","1,464","766","698","-131","-17","-114"
"60000","All nationalities","2018000202","Feb. 2018","36000","Tokushima-ken","810","384","426","621","372","249","648","341","307","-27","31","-58"
"60000","All nationalities","2018000202","Feb. 2018","37000","Kagawa-ken","960","487","473","994","516","478","1,118","610","508","-124","-94","-30"
"60000","All nationalities","2018000202","Feb. 2018","38000","Ehime-ken","1,228","663","565","1,071","654","417","1,309","728","581","-238","-74","-164"
"60000","All nationalities","2018000202","Feb. 2018","39000","Kochi-ken","814","421","393","511","261","250","565","298","267","-54","-37","-17"
"60000","All nationalities","2018000202","Feb. 2018","40000","Fukuoka-ken","11,840","5,996","5,844","5,915","3,132","2,783","5,498","3,003","2,495","417","129","288"
"60000","All nationalities","2018000202","Feb. 2018","41000","Saga-ken","679","318","361","1,086","551","535","997","493","504","89","58","31"
"60000","All nationalities","2018000202","Feb. 2018","42000","Nagasaki-ken","1,132","568","564","1,141","662","479","1,442","741","701","-301","-79","-222"
"60000","All nationalities","2018000202","Feb. 2018","43000","Kumamoto-ken","2,856","1,391","1,465","1,583","892","691","1,632","834","798","-49","58","-107"
"60000","All nationalities","2018000202","Feb. 2018","44000","Oita-ken","948","473","475","1,085","627","458","1,198","609","589","-113","18","-131"
"60000","All nationalities","2018000202","Feb. 2018","45000","Miyazaki-ken","942","504","438","1,048","554","494","1,019","566","453","29","-12","41"
"60000","All nationalities","2018000202","Feb. 2018","46000","Kagoshima-ken","1,842","902","940","1,505","839","666","1,388","708","680","117","131","-14"
"60000","All nationalities","2018000202","Feb. 2018","47000","Okinawa-ken","2,907","1,429","1,478","1,545","830","715","1,215","639","576","330","191","139"
"60000","All nationalities","2018000202","Feb. 2018","48000","Tokyo-Area","113,953","59,529","54,424","28,774","15,350","13,424","22,657","12,947","9,710","6,117","2,403","3,714"
"60000","All nationalities","2018000202","Feb. 2018","49000","Nagoya-Area","24,343","13,051","11,292","7,947","4,784","3,163","8,532","4,959","3,573","-585","-175","-410"
"60000","All nationalities","2018000202","Feb. 2018","50000","Osaka-Area","40,208","20,292","19,916","11,962","6,457","5,505","12,962","7,104","5,858","-1,000","-647","-353"
